epoch,knn_acc,kmeans_ari,kmeans_nmi,linear_acc
0,0.7486284289276808,0.07240636711349648,0.14023688557774222,0.7138584247258225
5,0.7496259351620947,0.07261357205375442,0.1404156463433152,0.711864406779661
10,0.7501246882793018,0.07223840260348131,0.1409644606408625,0.7018943170488534
15,0.7496259351620947,0.07238321911071074,0.14104426184015426,0.707876370887338
20,0.7496259351620947,0.07223840260348131,0.1409644606408625,0.6809571286141576
25,0.7496259351620947,0.0722563037415408,0.14113642832945125,0.6929212362911267
30,0.7501246882793018,0.07232270908202192,0.13978453595670093,0.7028913260219342
