epoch,knn_acc,kmeans_ari,kmeans_nmi,linear_acc
0,0.7486284289276808,0.07240636711349648,0.14023688557774222,0.6999002991026919
5,0.7481296758104738,0.07231259939128457,0.14009537147850584,0.6989032901296112
10,0.7491271820448878,0.07228188860147805,0.13976786447979633,0.6919242273180458
15,0.7491271820448878,0.07237726834340454,0.14004760516380307,0.6989032901296112
20,0.7491271820448878,0.0724136801154765,0.14007391212250825,0.6999002991026919
25,0.7486284289276808,0.0725074422845697,0.14030633506512705,0.7018943170488534
30,0.7496259351620947,0.07213032710359459,0.13991781996945768,0.7038883349950149
