epoch,knn_acc,kmeans_ari,kmeans_nmi,linear_acc
0,0.7486284289276808,0.07240636711349648,0.14023688557774222,0.7038883349950149
5,0.7486284289276808,0.07242356429499705,0.13984610232596276,0.7058823529411765
10,0.7486284289276808,0.07251894417496618,0.14012584743246734,0.7038883349950149
15,0.7481296758104738,0.0724136801154765,0.14007391212250825,0.7068793619142573
20,0.7491271820448878,0.07240725414069744,0.14020007751109373,0.6949152542372882
25,0.7491271820448878,0.07251894417496618,0.14012584743246734,0.6969092721834497
30,0.7496259351620947,0.072237747515994,0.13997027422271832,0.6999002991026919
