epoch,knn_acc,kmeans_ari,kmeans_nmi,linear_acc
0,0.7486284289276808,0.07240636711349648,0.14023688557774222,0.6859421734795613
5,0.7481296758104738,0.07228962086408364,0.14114973300765601,0.7138584247258225
10,0.7496259351620947,0.07243335861801399,0.1412288948113736,0.7018943170488534
15,0.7486284289276808,0.07221519246630423,0.1397425811851412,0.6959122632103689
20,0.7491271820448878,0.07214236791575401,0.13969053771335155,0.7128614157527418
25,0.7486284289276808,0.07228962086408364,0.14114973300765601,0.6919242273180458
30,0.7496259351620947,0.072239528941915,0.14085046728200923,0.6869391824526421
